"","companyName","marketcap","week52high","week52low","week52highSplitAdjustOnly","week52lowSplitAdjustOnly","week52change","sharesOutstanding","float","avg10Volume","avg30Volume","day200MovingAvg","day50MovingAvg","employees","ttmEPS","ttmDividendRate","dividendYield","nextDividendDate","exDividendDate","nextEarningsDate","peRatio","beta","maxChangePercent","year5ChangePercent","year2ChangePercent","year1ChangePercent","ytdChangePercent","month6ChangePercent","month3ChangePercent","month1ChangePercent","day30ChangePercent","day5ChangePercent","symbol"
"67","Angi Inc",465702781,17.75,5.38,17.75,5.38,-0.653436018957346,79607313,0,1650442,1980135,9.86,7.39,2018,-0.142,0,0,NA,NA,2022-05-05,-6.52445825114181,1.63121113151069,-0.628571428571429,-0.293478260869565,0.271739130434783,-0.653436018957346,-0.364820846905538,-0.443387250237869,-0.387434554973822,-0.320557491289199,-0.328358208955224,-0.0487804878048782,"ANGI"
"68","Angiodynamic Inc",880805835,32,19.83,32,19.83,-0.00784997819450505,38716740,0,174545,200046,25.68,22.24,800,-0.9914,0,0,NA,NA,2022-03-29,-22.9765445415417,1.24730416049,0.0586319218241043,0.355780691299166,1.55331088664422,-0.00784997819450505,-0.175126903553299,-0.160516605166052,-0.103271580607016,0.0547056096430227,0.0369188696444849,-0.0548400498545908,"ANGO"
"69","Anika Therapeutics Inc.",369292653,48.37,24.21,48.37,24.21,-0.309954140814675,14436773,0,105300,81161,37.22,30.63,277,-0.3962,0,0,NA,NA,2022-05-05,-64.4602292441962,0.6389156255655,0.927656367746797,-0.426328773267549,-0.154938883382887,-0.309954140814675,-0.286073123081217,-0.354040404040404,-0.339700567888487,-0.156054107555262,-0.159105851413544,-0.176432710882164,"ANIK"
"70","ANI Pharmaceuticals Inc",607885753,60.23,26.1,60.23,26.1,0.122758194186765,16741552,0,84918,83428,39.45,38.38,369,-1.83,0,0,NA,NA,NA,-27.5036536566827,0.98925725474492,12.1083032490975,-0.258071107478545,0.0371322479291631,0.122758194186765,-0.212022569444444,0.323250728862974,-0.169487648673376,-0.0765513733468972,-0.0734881347282469,0.00110283981251724,"ANIP"
"71","Ansys Inc.",25612469957,413.89,258,413.89,258,-0.0734031810148952,87229991,0,535626,681712,361.65,319.18,4800,5.16,0,0,NA,NA,2022-05-04,56.337326989862,1.50747060283639,12.5028742239595,1.75777214238753,0.436075515993348,-0.0734031810148952,-0.267999601116873,-0.214100264982201,-0.263094491153219,-0.0796188326750673,-0.118284736194108,-0.0570061341811993,"ANSS"
"72","APA Corporation",13541617600,41.2,15.45,41.2,15.55,0.856085631853376,346776379,0,13304329,11720696,27.68,34.55,0,2.59,0.236916830825208,0.0060670123130655,2022-04-21,2022-01-20,2022-05-04,13.9173870503083,1.46141839952337,1.02076131729834,1.02076131729834,1.02076131729834,0.856085631853376,0.457840231163808,1.10223143387796,0.469868634019648,0.14381956649092,0.167065152420801,-0.0108915906788247,"APA"
"73","American Public Education Inc",414836620,39.19,16.97,39.19,16.97,-0.341514516611793,18856210,0,110353,92772,23.1,19.88,2940,0.9724,0,0,NA,NA,2022-05-09,23.3684441189725,0.627327630595612,-0.387527839643653,0.0731707317073171,0.117886178861789,-0.341514516611793,-0.0112359550561798,-0.16094584286804,0.0270774976657329,0.250355214549588,0.240135287485908,0.118454499237417,"APEI"
"74","Apogee Enterprises Inc.",1169423524,50.2,33.55,50.45,33.88,0.127769065124287,24865480,0,181036,153106,43.73,45.21,6100,-0.884,0.814120761234422,0.0173106689609701,NA,2022-01-28,2022-04-07,-51.7146563658073,1.26340964599059,2.09269537312255,-0.0890284390483901,1.79421550453919,0.127769065124287,-0.0184763530646788,0.163797796628624,0.0704498484117373,0.0573291366906477,0.050714924039321,0.0421005982716596,"APOG"
"75","Applovin Corp",10086715767,116.09,43.97,116.09,43.97,-0.316717791411043,226413373,0,2338910,2463521,80.43,61.39,902,0.3596,0,0,NA,NA,2022-05-11,132.066562364486,0,-0.316717791411043,-0.316717791411043,-0.316717791411043,-0.316717791411043,-0.527371101209421,-0.424269837167227,-0.508657769934929,-0.366377471198976,-0.38322026858646,-0.113609231993633,"APP"
"76","Appfolio Inc",2206985510,150.78,103.63,150.78,103.63,-0.176217456788353,19214570,0,98972,123855,122.09,115.57,1335,0.0288,0,0,NA,NA,2022-05-09,2146.87306439689,1.12658224061698,7.15767045454546,3.74628099173554,0.335426113242646,-0.176217456788353,-0.0512142739137618,-0.0602192767141221,-0.0587560435958371,-0.0403542484752276,-0.0513709943838784,0.00340700620249845,"APPF"
"77","Appian Corp",2092522028,176.27,46.85,176.27,46.85,-0.69674488152749,39683710,0,496908,610001,77.31,55.01,1460,-1.25,0,0,NA,NA,2022-05-05,-23.6067060197877,1.93392176797694,2.51299133910726,2.51299133910726,0.494614512471655,-0.69674488152749,-0.191381689924858,-0.479826378613002,-0.251207043453564,-0.0414470096346119,-0.0688680911177821,-0.0178804246600857,"APPN"
"78","Digital Turbine Inc",3381035579,93.98,34.38,93.98,34.38,-0.600114678899083,96961158,0,4209085,4413963,59.63,44.16,207,0.4588,0,0,NA,NA,2022-05-30,74.3052081108523,2.37700701935239,17.3526315789474,38.1797752808989,6.6469298245614,-0.600114678899083,-0.428266929004755,-0.436581030861205,-0.345164319248826,-0.290250356197843,-0.307860262008734,-0.143664047151277,"APPS"
"79","Accuray Inc",295819964,5.93,3.18,5.93,3.18,-0.413602941176471,92733531,0,552606,573317,4.29,3.63,932,-0.1341,0,0,NA,NA,2022-04-27,-23.9899411150758,1.28462368379556,-0.887952230417984,-0.362,0.687830687830688,-0.413602941176471,-0.331236897274633,-0.128415300546448,-0.352941176470588,-0.179948586118252,-0.186224489795918,-0.0333333333333333,"ARAY"
"80","ArcBest Corp",2066457650,124.89,52.71,125,52.86,0.141035583848663,24597758,0,365464,327696,92.42,88.22,13000,7.98,0.319577821231325,0.00380404500930037,NA,2022-02-10,2022-05-03,9.67800661096567,1.79170387088223,1.45869733819161,2.20971051093273,3.87212202053007,0.141035583848663,-0.298421720282302,0.244371371015523,-0.220504959874702,-0.0115307683256852,-0.0472896348378318,-0.0406531917323283,"ARCB"
"81","Ares Capital Corp",9683014543,23,16.98,23,18.05,0.156935893621404,478883014,0,6127757,4030584,20.66,21.65,0,3.51,1.19600310347598,0.0591495105576645,2022-03-14,2021-12-14,2022-04-27,6.17933282902361,0.588052329481423,2.56532012060727,0.743389003371242,0.714838184408711,0.156935893621404,-0.0457763095799907,0.0376414440766684,-0.00576283854217885,-0.0741758241758242,-0.0850678733031676,-0.0775547445255476,"ARCC"
"82","Arena Pharmaceuticals Inc",6165321906,100,45.5,100,45.5,0.297391981315687,61659385,0,4011129,1697111,73.97,93.51,363,-10.14,0,0,NA,NA,2022-05-05,-10.0016091061802,0,-0.225484120836561,5.75608108108108,1.49975,0.297391981315687,0.0758553905745643,0.683616770500084,1.00220264317181,0.0658778381835625,0.0637234042553192,0.064629471890971,"ARNA"
"83","Arrow Financial Corp.",544956208,37.66,30.84,38.24,31.53,-0.0077981637993657,16023411,0,16353,20028,34.94,34.73,517,3.27,1.02345847826229,0.0300928691050365,NA,2022-02-28,2022-04-26,10.4712681457641,0.648010353135788,2.18284762386059,0.347048059632918,0.510320449054995,-0.0077981637993657,-0.0271238221647567,0.013988932881744,-0.0108397537133501,-0.0268482300998906,-0.0221279140645667,-0.0215765247410817,"AROW"
"84","Artesian Resources Corp.",410982392,50.88,35.23,50.88,35.9,0.168064661501112,8524837,0,23598,22584,42.59,47.07,235,1.79,1.0474108970914,0.0217260090664054,NA,2022-02-08,2022-05-03,24.3458558006042,0.34707011886229,2.76214444574505,0.739560292849437,0.499822671868292,0.168064661501112,0.0465600930854528,0.314490754121246,0.138193339408734,0.0432806751785328,0.0457700650759219,-0.0254699818071558,"ARTNA"
"85","Arrowhead Pharmaceuticals Inc.",4406106934,93.66,39.42,93.66,39.42,-0.425625515534781,105459716,0,459713,665408,61.69,47.62,232,-1.76,0,0,NA,NA,2022-05-04,-24.0786660025794,1.54137751692324,8.53881278538813,18.7075471698113,0.670531787285086,-0.425625515534781,-0.369834087481146,-0.347085482106579,-0.403739118024832,-0.175123395853899,-0.214956783164224,-0.0265610438024231,"ARWR"
"86","ASML Holding NV",238133069421,893.61,533.06,895.93,536.01,0.0957121436924966,406474472,0,1370446,1203754,759.55,642.95,2020,16.21,3.94914980774657,0.00674088897797485,2022-05-03,2021-11-02,2022-04-20,35.7859780641954,1.8889045585964,24.0747942356008,3.92113665362708,1.4689074015387,0.0957121436924966,-0.264136960836034,-0.316109431362823,-0.250677888058938,-0.067474213676302,-0.108132383388138,-0.0142515816395209,"ASML"
"87","Altisource Portfolio Solutions S.A.",159522053,14.58,5.61,14.58,5.61,0.10485651214128,15936269,0,41031,43594,11.56,11.25,2726,0.7354,0,0,NA,NA,2022-05-09,13.505084040806,0.842116045025075,-0.137329254104365,-0.62054586808188,0.259119496855346,0.10485651214128,-0.107843137254902,-0.105451295799821,-0.0705663881151346,-0.10062893081761,-0.10625,-0.0547686496694996,"ASPS"
"88","Assertio Holdings Inc",109702963,4.12,0.8512,4.12,0.8512,-0.38485002541942,45331803,0,637361,569572,1.67,2.42,27,-0.0297,0,0,NA,NA,2022-05-05,-85.638534941452,1.51949137001434,-0.327777777777778,-0.327777777777778,-0.327777777777778,-0.38485002541942,0.110091743119266,1.45311708058794,0.692307692307692,-0.0396825396825398,-0.0902255639097745,0.105022831050228,"ASRT"
"89","Astec Industries Inc.",989023154,79.38,43.24,80,43.26,-0.432675982760872,22767568,0,197754,170303,60.14,54.38,3537,0.7756,0.45850574579976,0.0105549204834199,NA,2022-03-09,2022-05-04,55.5630985348315,1.26302937765597,0.400296563728967,-0.255870044486775,0.602815997166292,-0.432675982760872,-0.3711538545055,-0.228598674198366,-0.36166273338839,-0.210293812877447,-0.217669432918396,-0.0806213002097386,"ASTE"
"90","Asure Software Inc",132454701,9.94,6.66,9.94,6.66,-0.160388821385176,19168553,0,24117,25853,8.16,7.06,477,0.0896,0,0,NA,NA,2022-03-14,80.1298858015729,0.586500556042815,3.37341772151899,-0.309,0.284386617100372,-0.160388821385176,-0.11749680715198,-0.179334916864608,-0.192757009345794,-0.0547195622435019,-0.0389429763560502,-0.0128571428571428,"ASUR"
"91","Amtech Systems Inc.",141704939,15.78,7.81,15.78,7.81,-0.180194805194805,14030192,0,50112,72611,10.68,9.33,296,0.1238,0,0,NA,NA,2022-05-04,79.3420712206047,1.66778245686543,0.320261437908497,0.790780141843972,1.60981912144703,-0.180194805194805,0.0222672064777327,-0.124024284475282,0.0348360655737705,0.193853427895981,0.111111111111111,0.00798403193612773,"ASYS"
"92","Alphatec Holdings Inc",1058735953,19.36,9.06,19.36,9.06,-0.366945107398568,99786612,0,519233,522705,11.85,10.44,296,-1.5,0,0,NA,NA,2022-05-05,-7.3357257411693,1.56085079179763,-0.763211926441707,1.99717514124294,2.02279202279202,-0.366945107398568,-0.0717410323709536,-0.244839857651246,-0.0900514579759863,0.0412168792934249,0.0172579098753596,-0.0684811237928008,"ATEC"
"93","Atlanticus Holdings Corp",700505114,91.98,25.46,91.98,25.46,0.426683061789118,15093840,0,109482,101841,62.85,59.7,325,6.42,0,0,NA,NA,2022-03-31,5.23706901516907,1.74971566059935,0.165787490580256,18.1776859504132,4.95,0.426683061789118,-0.349270891755468,-0.142777983007019,-0.216973173612283,-0.32089552238806,-0.336526090064332,-0.0466310599835662,"ATLC"
"94","Ames National Corp.",217120948,25.87,22.23,26.99,22.8,-0.0701332886831172,9092167,0,12180,12500,23.82,24.16,280,2.61,1.02368625178174,0.0428679334916975,2022-04-28,2022-01-31,NA,9.11797606508137,0.264511330161857,0.915088135756331,-0.0802614399223537,0.389745678868649,-0.0701332886831172,-0.0146157083790677,0.0576011762934356,-0.0150180868747448,-0.015663643858203,-0.0132231404958678,-0.00541441066222414,"ATLO"
"95","ATN International Inc",557313708,51.65,32.07,52.43,32.07,-0.313606838206491,15823785,0,34319,37636,41.29,35.69,1700,-1.16,0.675996311367747,0.019193535246103,NA,2021-12-30,NA,-30.273980536694,0.443786073736769,0.515249293356909,-0.454792853792533,-0.226170466604708,-0.313606838206491,-0.118397997496871,-0.236591582999532,-0.110210598649905,0.0262237762237763,0.0567056705670568,0.0783833435394978,"ATNI"
"96","Athenex Inc",97621902,5.75,0.7276,5.75,0.7276,-0.826095423563778,109319039,0,771621,901332,1.96,0.9062,599,-1.45,0,0,NA,NA,NA,-0.67384003911675,1.43791191943118,-0.92890127388535,-0.92890127388535,-0.89109756097561,-0.826095423563778,-0.343382352941176,-0.732634730538922,-0.416339869281046,0.0406712504370121,-0.0298750678978815,0.0857142857142856,"ATNX"
"97","Atrion Corp.",1294646956,803.41,576.88,805.62,579.96,0.0614727244147704,1795104,0,5114,4345,698.91,666.8,636,18.18,5.63537967939612,0.00781378472205892,2022-03-14,2021-11-30,2022-05-09,39.1664485203449,0.554128860471967,10.5772593160972,0.617222326866328,0.192258231749502,0.0614727244147704,0.0231380337636544,-0.043210163164102,0.0325125268432356,0.103814013284765,0.0944006069802732,-0.00412869373101354,"ATRI"
"98","Astronics Corp.",321353471,20.93,9.94,20.93,9.94,-0.30581205866377,25145029,0,161032,139602,12.92,13.05,2200,-0.8235,0,0,NA,NA,2022-05-05,-12.5636668472906,0.996823371678583,0.333722944626495,-0.589067524115756,-0.0123647604327666,-0.30581205866377,0.0649999999999999,-0.0310841546626233,0.194392523364486,-0.0533333333333333,-0.0244274809160305,-0.00930232558139543,"ATRO"
"99","Antares Pharma Inc",661713686,4.63,3.11,4.63,3.11,-0.143171806167401,170106346,0,1028842,756182,3.56,3.55,185,0.2649,0,0,NA,NA,2022-05-05,14.2952685506276,0.980290064028951,2.24166666666667,0.594262295081967,0.389285714285714,-0.143171806167401,0.0896358543417368,0.0456989247311828,0.204334365325078,0.0865921787709498,0.0657534246575342,-0.00256410256410255,"ATRS"
"100","Air Transport Services Group Inc",2335766686,32.73,21.42,32.73,21.42,0.0735118539996589,74222011,0,459180,514304,27.1,28.48,5305,3.04,0,0,NA,NA,2022-05-04,10.0931492222832,0.916602643867051,3.54112554112554,0.851721094439541,1.23191489361702,0.0735118539996589,0.0711368277739959,0.169453734671126,0.127956989247312,0.146448087431694,0.139391745112238,0.00897723629368374,"ATSG"
"101","Activision Blizzard Inc",62580353855,99.46,56.4,99.46,56.4,-0.132596798460254,779234888,0,8534317,8225955,73.36,80.49,9500,3.44,0.469999998807907,0.00585232223643266,2022-04-13,2021-04-14,2022-05-03,23.186496426558,0.256735270399249,1.52785646836638,0.683093824464485,0.488813046533055,-0.132596798460254,0.207124605441154,0.00841285786037171,0.370477815699659,-0.014601226993865,-0.0139963167587477,-0.0137541446641287,"ATVI"
"102","Atlantic Union Bankshares Corp",2998413234,42.37,32.09,42.67,32.31,-0.00970573257311746,75583898,0,275331,283223,37.27,40.09,1879,3.26,1.10791174996418,0.0279282014107431,NA,2022-02-10,NA,11.8961520722558,0.977554609019925,0.743153935388617,0.169430319109735,1.00554089442978,-0.00970573257311746,0.071270401935686,0.166754410990491,0.126556576313062,-0.0209772951628826,-0.0131840796019901,0.016918738784927,"AUB"
"103","Audiocodes",854459923,37.11,25.59,37.35,25.9,-0.0886569663474956,32304723,0,128650,125168,32.32,27.93,773,0.666,0.348902775981923,0.01319103122805,NA,2022-02-14,2022-04-26,37.1924751175242,1.00846205108501,2.00203162064308,3.18585513301366,0.592749826875019,-0.0886569663474956,-0.23368428371934,-0.160725108122087,-0.258650940910696,-0.0454709491158427,-0.0485406159845176,-0.0482187837351565,"AUDC"
"104","AeroVironment Inc.",1887011581,128.98,52.03,128.98,52.03,-0.377547666009204,24914333,0,430276,328948,76.87,63.31,1265,-0.0202,0,0,NA,NA,NA,-3774.02316284,0.484972928288372,2.1650647722524,1.77842993396919,0.621320774911698,-0.377547666009204,0.221022086087377,-0.192967501331913,0.200887902330743,0.24592860667873,0.248392945442558,0.0202047413793103,"AVAV"
"105","AVEO Pharmaceuticals Inc",129933701,12.79,3.06,12.79,3.06,-0.696141479099678,34373995,0,172756,167125,5.38,3.52,94,-1.88,0,0,NA,NA,2022-03-15,-2.25614594467886,1.3211104055206,-0.957953281423804,-0.58120983824507,0.364620938628159,-0.696141479099678,-0.194029850746269,-0.430722891566265,-0.301293900184843,0.0588235294117647,0.024390243902439,0.166666666666667,"AVEO"
"106","Broadcom Inc",235925274085,677.76,410.23,677.76,419.14,0.318813189090447,408281170,0,2665794,2505429,557.04,580.23,2020,17.54,18.3288377205845,0.0317190234846146,2022-03-21,2021-12-21,2022-06-02,31.3272173794317,1.44618681883359,45.4035911890594,2.00458864667421,1.84389555370944,0.318813189090447,-0.131588043461926,0.175968044439524,-0.0793654384688389,0.00772557636636328,-0.0228456439393939,-0.0304367522945016,"AVGO"
"107","Avid Technology, Inc.",1244337722,40.48,18.07,40.48,18.07,0.319279962103269,44679990,0,381456,353436,30.04,30.17,1362,0.8939,0,0,NA,NA,2022-05-03,30.0651812481879,1.93707098502102,-0.252549651100376,4.47151277013753,3.54323001631321,0.319279962103269,-0.144918636782315,0.0938727415553811,-0.146229307173513,-0.0594393785883147,-0.0704272363150867,-0.0811613328934344,"AVID"
"108","Aviat Networks Inc",300978824,43.76,24.26,43.76,24.26,-0.157019607843137,11201296,0,78553,93302,31.13,28.46,665,8.98,0,0,NA,NA,2022-05-04,2.78271841272189,1.76589175301965,0.3435,2.59464882943144,4.56891191709845,-0.157019607843137,-0.162406483790524,-0.235561877667141,-0.149952546662449,-0.0571929824561404,-0.0860544217687074,0.00561377245508998,"AVNW"
"109","Avnet Inc.",4036706399,44.36,35.49,45.43,35.71,0.0605052154289338,98963138,0,578196,620184,39.01,40.49,14600,4.51,0.951408531772792,0.023324553365354,NA,2022-03-01,2022-04-27,8.87229168603386,1.13019585707398,0.851255122834567,-0.00431082882152777,0.818035950669228,0.0605052154289338,-0.00451980710283295,0.065795008870738,0.0537519407480889,0.0101810599100025,0.0106791545875764,-0.00754257907542588,"AVT"
"110","Aspira Women`s Health Inc",108684264,9.17,0.92,9.17,0.92,-0.87345953002611,112126549,0,335701,368642,2.24,1.1,69,-0.2635,0,0,NA,NA,2022-03-24,-3.77611923930582,1.65119660147433,0.0891011235955057,-0.596125,0.183516483516484,-0.87345953002611,-0.452372881355932,-0.722263610315186,-0.449261363636364,-0.157130434782609,-0.185462184873949,-0.00400739827373608,"AWH"
"111","Axon Enterprise Inc",8842367413,209,117.05,209,117.05,-0.181268882175226,70931874,0,365109,391143,159.68,136.22,1710,-0.9067,0,0,NA,NA,2022-05-05,-147.328591636509,1.39429046401271,15.3810775295664,4.50861688024746,1.19781382228491,-0.181268882175226,-0.205987261146497,-0.306712641121183,-0.11869918699187,-0.10695608567949,-0.13538632265224,-0.0975168319698835,"AXON"
"112","AXT Inc",292551417,14.11,6.39,14.11,6.39,-0.506849315068493,42770675,0,147907,158439,8.2,7.29,1074,0.3163,0,0,NA,NA,2022-04-27,21.6752920649033,1.87664665913383,0.449152542372881,0.0208955223880596,1.81481481481481,-0.506849315068493,-0.22360953461975,-0.258938244853738,-0.174909529553679,-0.0642954856361149,-0.1,-0.0186513629842181,"AXTI"
"113","Astrazeneca plc",186860069728,63.17,46.97,64.21,48.13,0.276093250038092,3098840294,0,8577691,9499229,57.8,58.3,76100,0.0392,1.42767830052454,0.0236762570567917,NA,2022-02-24,2022-04-29,1668.39347971607,0.267949999434928,2.99671248856662,1.39318003222657,0.557564000898892,0.276093250038092,0.0523137814712498,0.0895371906202231,0.134714938155213,0.0561215643209558,0.0460287336980845,0.0492430833478337,"AZN"
"114","Aspen Technology Inc.",9298011018,169.22,122.29,169.22,122.29,-0.0734688454895709,66661966,0,397111,357595,145.05,144.59,1710,3.81,0,0,NA,NA,2022-04-27,35.8715409068568,0.586334424107372,11.6569872958258,1.38508891928865,0.576401446654611,-0.0734688454895709,-0.0835742444152431,0.102695865285793,-0.051156462585034,-0.0034295513003717,-0.00718912378105218,-0.0709385199493773,"AZPN"
